Date,Location,Location Name,Zip Code,Lat,Long,# Meals
2024-06-29,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,29
2024-06-30,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,46
2024-07-01,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,32
2024-07-02,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,35
2024-07-03,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,22
2024-07-04,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,22
2024-07-05,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,22
2024-07-06,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,28
2024-07-07,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,38
2024-07-08,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,32
2024-07-09,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,26
2024-07-10,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,33
2024-07-11,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,28
2024-07-12,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,23
2024-07-13,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,35
2024-07-14,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,28
2024-07-15,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,36
2024-07-16,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,28
2024-07-17,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,33
2024-07-18,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,31
2024-07-19,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,31
2024-07-20,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,29
2024-07-21,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,36
2024-07-22,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,29
2024-07-23,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,30
2024-07-24,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,32
2024-07-25,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,30
2024-07-26,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,25
2024-07-27,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,33
2024-07-28,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,24
2024-07-29,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,34
2024-07-30,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,37
2024-07-31,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,25
2024-08-01,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,35
2024-08-02,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,32
2024-08-03,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,35
2024-08-04,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,22
2024-08-05,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,30
2024-08-06,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,30
2024-08-07,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,28
2024-08-08,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,25
2024-08-09,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,27
2024-08-10,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,29
2024-08-11,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,21
2024-08-12,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,27
2024-08-13,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,27
2024-08-14,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,24
2024-08-15,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,23
2024-08-16,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,24
2024-08-17,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,21
2024-08-18,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,30
2024-08-19,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,36
2024-08-20,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,19
2024-08-21,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,33
2024-08-22,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,33
2024-08-23,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,31
2024-08-24,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,27
2024-08-25,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,41
2024-08-26,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,31
2024-08-27,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,38
2024-08-28,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,38
2024-08-29,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,30
2024-08-30,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,24
2024-08-31,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,28
2024-09-01,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,31
2024-09-02,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,34
2024-09-03,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,26
2024-09-04,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,42
2024-09-05,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,31
2024-09-06,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,31
2024-09-07,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,22
2024-09-08,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,27
2024-09-09,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,29
2024-09-10,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,30
2024-09-11,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,32
2024-09-12,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,32
2024-09-13,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,27
2024-09-14,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,29
2024-09-15,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,24
2024-09-16,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,27
2024-09-17,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,35
2024-09-18,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,39
2024-09-19,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,24
2024-09-20,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,34
2024-09-21,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,27
2024-09-22,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,28
2024-09-23,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,31
2024-09-24,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,27
2024-09-25,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,26
2024-09-26,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,26
2024-09-27,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,29
2024-09-28,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,28
2024-09-29,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,31
2024-09-30,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,29
2024-10-01,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,32
2024-10-02,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,43
2024-10-03,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,32
2024-10-04,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,27
2024-10-05,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,35
2024-10-06,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,39
2024-10-07,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,36
2024-10-08,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,34
2024-10-09,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,29
2024-10-10,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,27
2024-10-11,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,37
2024-10-12,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,33
2024-10-13,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,30
2024-10-14,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,25
2024-10-15,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,28
2024-10-16,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,31
2024-10-17,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,23
2024-10-18,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,24
2024-10-19,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,49
2024-10-20,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,33
2024-10-21,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,36
2024-10-22,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,32
2024-10-23,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,30
2024-10-24,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,41
2024-10-25,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,33
2024-10-26,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,27
2024-10-27,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,26
2024-10-28,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,30
2024-10-29,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,25
2024-10-30,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,28
2024-10-31,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,25
2024-11-01,"101 E Smith St, Sturgeon, MO",Sturgeon Area Ministreal Alliance Food Pantry,65284,39.2347066,-92.2792127,30
2023-10-01,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,26
2023-10-02,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,33
2023-10-03,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2023-10-04,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2023-10-05,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,27
2023-10-06,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2023-10-07,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2023-10-08,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2023-10-09,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2023-10-10,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,33
2023-10-11,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2023-10-12,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,44
2023-10-13,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,27
2023-10-14,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,23
2023-10-15,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,35
2023-10-16,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,22
2023-10-17,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,34
2023-10-18,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,36
2023-10-19,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2023-10-20,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2023-10-21,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,20
2023-10-22,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2023-10-23,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,25
2023-10-24,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2023-10-25,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2023-10-26,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,21
2023-10-27,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,21
2023-10-28,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2023-10-29,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,43
2023-10-30,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,34
2023-10-31,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2023-11-01,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,39
2023-11-02,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,25
2023-11-03,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,35
2023-11-04,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2023-11-05,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,41
2023-11-06,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,37
2023-11-07,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,33
2023-11-08,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,26
2023-11-09,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,26
2023-11-10,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,18
2023-11-11,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,40
2023-11-12,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,35
2023-11-13,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,29
2023-11-14,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2023-11-15,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,27
2023-11-16,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2023-11-17,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2023-11-18,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,26
2023-11-19,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2023-11-20,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,25
2023-11-21,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2023-11-22,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,21
2023-11-23,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2023-11-24,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2023-11-25,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2023-11-26,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2023-11-27,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2023-11-28,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,27
2023-11-29,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,34
2023-11-30,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,25
2023-12-01,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,42
2023-12-02,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,29
2023-12-03,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2023-12-04,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,20
2023-12-05,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,29
2023-12-06,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2023-12-07,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2023-12-08,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,22
2023-12-09,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,39
2023-12-10,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,21
2023-12-11,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,33
2023-12-12,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,34
2023-12-13,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,26
2023-12-14,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2023-12-15,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,34
2023-12-16,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2023-12-17,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,16
2023-12-18,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2023-12-19,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,26
2023-12-20,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,23
2023-12-21,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2023-12-22,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,37
2023-12-23,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2023-12-24,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2023-12-25,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,36
2023-12-26,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,27
2023-12-27,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,27
2023-12-28,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,25
2023-12-29,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,29
2023-12-30,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2023-12-31,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,41
2024-01-01,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,33
2024-01-02,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,33
